"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:54:35,3619850","VBCSCompiler.exe","18636","QueryStandardInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","AllocationSize: 53.248, EndOfFile: 50.168, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:54:35,3620054","VBCSCompiler.exe","18636","QueryStandardInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","AllocationSize: 53.248, EndOfFile: 50.168, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:54:35,3620103","VBCSCompiler.exe","18636","QueryStandardInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","AllocationSize: 53.248, EndOfFile: 50.168, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:54:35,3620276","VBCSCompiler.exe","18636","QueryStandardInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","AllocationSize: 53.248, EndOfFile: 50.168, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:54:35,3620333","VBCSCompiler.exe","18636","QueryStandardInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","AllocationSize: 53.248, EndOfFile: 50.168, NumberOfLinks: 1, DeletePending: False, Directory: False"
"20:54:35,3620541","VBCSCompiler.exe","18636","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","Offset: 0, Length: 4.096, Priority: Normal"
"20:54:35,3620628","VBCSCompiler.exe","18636","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","Offset: 0, Length: 4.096, Priority: Normal"
"20:54:35,3621262","VBCSCompiler.exe","18636","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","Offset: 10.024, Length: 26.096"
"20:54:35,3621383","VBCSCompiler.exe","18636","ReadFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS","Offset: 10.024, Length: 26.096"
"20:54:35,3621617","VBCSCompiler.exe","18636","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS",""
"20:54:35,3621749","VBCSCompiler.exe","18636","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Sqlite.Design\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Sqlite.Design.dll","SUCCESS",""
"20:54:35,3624683","VBCSCompiler.exe","18636","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Relational.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:35,3624815","VBCSCompiler.exe","18636","CreateFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Relational.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:35,3625536","VBCSCompiler.exe","18636","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Relational.dll","SUCCESS","CreationTime: 23-05-2017 16:32:19, LastAccessTime: 23-05-2017 16:32:19, LastWriteTime: 23-05-2017 16:31:56, ChangeTime: 23-05-2017 16:32:19, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:35,3625725","VBCSCompiler.exe","18636","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Relational.dll","SUCCESS","CreationTime: 23-05-2017 16:32:19, LastAccessTime: 23-05-2017 16:32:19, LastWriteTime: 23-05-2017 16:31:56, ChangeTime: 23-05-2017 16:32:19, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:35,3625808","VBCSCompiler.exe","18636","CloseFile","C:\Users\svto\.nuget\packages\Microsoft.EntityFrameworkCore.Relational\1.1.2\lib\netstandard1.3\Microsoft.EntityFrameworkCore.Relational.dll","SUCCESS",""
